Track Name,Artist Name,URI,Lyrics
All Is Found - Kacey Musgraves Version,Kacey Musgraves,spotify:track:5EeQQ8BVJTRkp1AIKJILGY,"['Sleep, my darling, safe\u2005and\u2005sound', 'For in this\u2005river all is found', 'All is found', 'When\u2005all is lost, then all is found', 'In her waters, deep and true', 'Lie the answers and a path for you', 'Dive down deep into her sound', ""But not too far or you'll be drowned"", ""She will sing to those who'll hear"", 'And in her song, all magic flows', 'But can you brave what you most fear?', 'Can you face what the river knows?', ""Until the river's finally crossed"", ""You'll never feel the solid ground"", 'You had to get a little lost', 'On your way to being found', 'Where the north wind meets the sea', ""There's a mother full of memory"", 'Come, my darling, homeward bound', 'Where all is lost, then all is found', 'All is found']"
A Whole New World (End Title),ZAYN,spotify:track:4U9CF27YlwHRtUGKUzhUTT,"['I can open your eyes, take you wonder by wonder', 'Over, sideways, and under on a magic carpet ride', 'A whole new world, a new fantastic point of view', 'No one to tell us ""no,"" or where to go', ""Or say we're only dreaming"", 'A whole new world, a dazzling place I never knew', ""But when I’m way up here, it's crystal clear"", ""That now I'm in a whole new world with you"", 'Now I’m in a whole new world with you', 'Unbelievable sights, indescribable feeling', 'Soaring, tumbling, freewheeling', 'Through an endless diamond sky', ""A whole new world (Don't you dare close your eyes)"", 'A hundred thousand things to see (Hold your breath; it gets better)', ""I'm like a shooting star, I've come so far"", ""I can't go back to where I used to be"", 'A whole new world, with new horizons to pursue', ""I'll chase them anywhere, there's time to spare"", 'Let me share this whole new world with you', 'A whole new world (A whole new world)', 'A new fantastic point of view', 'No one to tell us ""no,"" or where to go', ""Or say we're only dreaming"", 'A whole new world (Every turn, a surprise)', 'With new horizons to pursue (Every moment, red-letter)', 'I’ll chase them anywhere, there’s time to spare', ""Anywhere, ooh, ooh (There's time to spare)"", 'Let me share this whole new world with you', 'A whole new world (A whole new world)', ""That’s where we'll be (That's where we'll be)"", 'A thrilling chase (A wondrous place)']"
Kiss the Girl - Remastered 2014,Samuel E. Wright,spotify:track:75VAFZAhvPSw1euEHg1fQU,"['Winds', 'Words', '(sung)', 'There, you see her', 'Sitting there, across the way', ""She don't got a lot to say, but there's something about her"", ""And you don't know why, but you're dyin' to try"", 'You wanna kiss the girl', 'Yes, you want her', 'Look at her, you know you do', 'Possible she want you too, there is one way to ask her', ""It don't take a word, not a single word"", 'Go on and kiss the girl', 'Sing with me now', 'Sha-la-la-la-la-la, my, oh, my', 'Look like the boy too shy', ""He ain't gonna kiss the girl"", ""Sha-la-la-la-la-la, ain't that sad?"", ""Ain't it a shame? Too bad"", 'He gonna miss the girl', ""Now's your moment"", 'Yeah, yeah, yeah', 'Floating in a blue lagoon', 'Yeah, yeah, yeah', 'Boy, you bеtter do it soon, no time will be bеtter', 'Yeah, yeah, yeah, yeah, yeah, yeah', ""She don't say a word and she won't say a word"", 'Until you kiss the girl', ""Sha-la-la-la-la-la, don't be scared"", 'You got the mood prepared', 'Yeah, yeah, yeah', 'Go on and kiss the girl', 'Whoa, whoa', ""Sha-la-la-la-la-la, don't stop now"", ""Don't try to hide it how"", 'You wanna kiss the girl', 'Whoa, whoa', 'Sha-la-la-la-la-la, float along', 'And listen to the song', 'The song say, ""Kiss the girl""', 'Whoa, whoa', 'Sha-la-la-la-la-la, music play', 'Do what the music say', 'You gotta kiss the girl', ""You've got to"", 'Kiss the girl', 'You wanna kiss the girl', ""You've gotta"", 'Kiss the girl', 'Go on and']"
He Mele No Lilo,Mark Keali'i Ho'omalu,spotify:track:3G9ZnSjGYyHx7e221v0qse,"['O ka Wohi ku', 'Ka pipio mai o ke anuenue', ""Nā waiho'olu'u a halikeole'e"", 'E nānā nā maka i ke ao mālama', ""Mai Hawai'i akea i Kaua'i"", ""'O Kalākaua he inoa"", ""O ka pua mae 'ole i ka lā"", 'Ka pua maila i ka mauna', ""I ke kuahiwi 'o Mauna Kea"", ""Ke'maila i Kīlauea"", 'Mālamalama i Wahinekapu', ""A ka luna o Uw'kahuna"", ""I ka pali kapu o Ka'auea"", ""Ea mai ke ali'i kia manu"", 'Ua wehi i ka hulu o ka mamo', 'Ka pua nani a o Hawaii', ""'O Kalākaua he inoa"", ""'O Kalākaua he inoa"", ""O ka pua mae 'ole i ka lā"", 'Ka pua maila i ka mauna', ""I ke kuahiwi 'o Mauna Kea"", ""Ke'maila i Kīlauea"", 'Mālamalama i Wahinekapu', ""A ka luna o Uw'kahuna"", ""I ka pali kapu o Ka'auea"", 'You might also likeMahalo nui iā', ""Ke ali'i wahine"", ""'O Lili'ulani"", 'O ka Wohi ku', ""Ea mai ke ali'i kia manu"", 'Ua wehi i ka hulu o ka mamo', 'Ka pua nani a o Hawaii', ""'O Kalākaua he inoa""]"
Two Oruguitas,Sebastian Yatra,spotify:track:6jPVyjPqp2BNUJnDSwm8tK,"[""To hold each other, their hunger burnin'"", 'To navigate a world', ""That turns and never stops turnin'"", 'Together in this world', ""That turns and never stops turnin'"", 'Two oruguitas against the weather', ""The wind grows colder, but they're together"", ""They hold each other, no way of knowin'"", ""They're all they have for shelter"", 'And something inside them is growing', 'They long to stay togethеr', 'But something inside them is growing', ""Ay, oruguitas, don't you hold on too tight"", ""Both of you know it's your timе to grow, to fall apart, to reunite"", 'Wonders await you just on the other side', ""Trust they'll be there and start to prepare the way for tomorrow"", ""Ay, oruguitas, don't you hold on too tight"", ""Both of you know it's your time to grow, to fall apart, to reunite"", 'Wonders await you, just on the other side', ""Trust they'll be there and start to prepare the way for tomorrow"", '(Oh-oh, oh-oh-oh)', '(Oh-oh, oh-oh-oh)', '(Oh-oh, oh-oh-oh)', '(Oh-oh-oh-oh-oh)', '(Oh-oh, oh-oh-oh)', '(Oh-oh, oh-oh-oh)', '(Oh-oh, oh-oh-oh)', 'Two oruguitas, cocooned and waiting', 'Each in their own world, anticipating', 'What happens after the rearranging?', 'And so afraid of change', 'In a world that never stops changing', 'So let the walls come down', 'The world will never stop changing (Never stop changing)', 'Never stop changing (Never stop changing)', ""Ay, mariposas, don't you hold on too tight"", ""Both of you know it's your time to go, to fly apart, to reunite"", 'Wonders surround you, just let the walls come down', ""Don't look behind you, fly 'til you find your way toward tomorrow"", ""Ay, mariposas, don't you hold on too tight"", ""Both of you know it's your time to go, to fly apart, to reunite"", 'Wonders surround you, just let the walls come down', ""Don't look behind you, fly 'til you find your way toward tomorrow"", ""Ay, mariposas, don't you hold on too tight"", ""Both of you know it's your time to go, to fly apart, to reunite"", 'Wonders surround you, just let the walls come down']"
Life is a Highway,Rascal Flatts,spotify:track:5gB2IrxOCX2j9bMnHKP38i,"[""Life's like a road that you travel on"", ""When there's one day here and the next day gone"", 'Sometimes you bend, sometimes you stand', 'Sometimes you turn your back to the wind', ""There's a world outside every darkened door"", ""Where blues won't haunt you anymore"", 'Where the brave are free and lovers soar', 'Come ride with me to the distant shore', ""We won't hesitate"", 'To break down the garden gate', ""There's not much time left today, yeah"", 'Life is a highway', 'I wanna ride it all night long', ""If you're goin' my way"", 'I wanna drive it all night long', 'Through all these cities and all these towns', ""It's in my blood and it's all around"", 'I love you now like I loved you then', 'This is the road and these are the hands', 'From Mozambique to those Memphis nights', ""The Khyber Pass to Vancouver's lights"", ""Knock me down, I'm back up again"", ""You're in my blood, I'm not a lonely man"", ""There's no load I can't hold"", 'The roads are rough, this I know', ""I'll be there when the light comes in"", ""Just tell 'em we're survivors"", 'Life is a highway', 'I wanna ride it all night long (Woo)', ""If you're goin' my way"", 'I wanna drive it all night long (All night long)', 'A gimme, gimme, gimme, gimme, yeah', 'Life is a highway', 'I wanna ride it all night long (Hmm, yeah)', ""If you're goin' my way (You're goin' my way)"", 'I wanna drive it all night long (All night long)', 'There was a distance between you and I (Between you and I)', 'A misunderstanding once', 'But now we look it in the eye', 'Ooh, yeah (Hmm, yeah)', ""There ain't no load that I can't hold"", 'The roads are rough, this I know', ""I'll be there when the light comes in"", ""Tell 'em we're survivors"", 'Life is a highway', 'I wanna ride it all night long (All night long, yeah)', ""If you're goin' my way"", 'I wanna drive it all night long (A gimme, gimme, gimme, a gimme, gimme, yeah)', 'Life is a highway (Life is a highway)', 'I wanna ride it all night long (Woo, yeah)', ""If you're goin' my way (Goin' my way)"", 'I wanna drive it all night long (All night long, yeah; come on, gimme, gimme, gimme, gimme, gimme, gimme, yeah)', 'Life is a highway', 'I wanna ride it all night long (Yeah, I wanna drive it all night long, baby)', ""If you're goin' my way (You're goin' my way)""]"
The World Es Mi Familia,Anthony Gonzalez,spotify:track:7FOS31xq9jv4cXWtp6Jnzw,"['Buenas tardes, buenas noches', 'Señoritas y señores', 'To be here with you tonight brings me joy, que alegria', 'For this music is my language, and the world es mi familia', 'For this music is my language, and the world es mi familia', 'For this music is my language', 'And the world es mi familia']"
When You Wish Upon a Star,Cliff Edwards,spotify:track:1WrPa4lrIddctGWAIYYfP9,"['Anything your heart desires', 'Will come to you', 'If your heart is in your dream', 'No request is too extreme', 'When you wish upon a star', 'As dreamers do', 'Fate is kind', 'She brings to those who love', 'The sweet fulfillment of their secret longing', 'Like a bolt out of the blue', 'Fate steps in and sees you through', 'When you wish upon a star']"
Honor To Us All,Lea Salonga,spotify:track:78EMhiyAcalWWtnpk20Eoo,"[""We're gonna turn this sow's ear"", 'Into a silk purse', ""We'll have you washed and dried"", ""Primped and polished 'til you glow with pride"", 'Trust my recipe for instant bride', ""You'll bring honor to us all"", ""Wait and see, when we're through"", 'Boys will gladly go to war for you', 'With good fortune', 'And a great hairdo', ""You'll bring honor to us all"", 'A girl can bring her family', 'Great honor in one way', 'By striking a good match', 'And this could be the day', 'Men want girls with good taste', 'Calm', 'Obedient', 'Who work fast-paced', 'With good breeding', 'And a tiny waist', ""You'll bring honor to us all"", 'We all must serve our emperor', 'Who guards us from the Huns', 'A man by bearing arms', 'A girl by bearing sons', ""When we're through (When we're through)"", ""You can't fail (You can't fail)"", 'Like a lotus blossom (Like a lotus blossom)', 'Soft and pale (Soft and pale)', 'How could any fellow (How could any fellow)', 'Say, ""No sale"" (Say, ""No sale"")', ""You'll bring honor to us all (You'll bring honor to us all)"", ""There, you're ready"", 'Not yet', 'An apple for serenity, a pendant for balance', '(sung)', 'Beads of jade for beauty', 'You must proudly show it', 'Now add a cricket just for luck', ""And even you can't blow it"", 'Ancestors, hear my plea', 'Help me not to make a fool of me', 'And to not uproot my family tree', 'Keep my father standing tall', 'Scarier than the undertaker', 'We are meeting our matchmaker', 'Destiny, guard our girls', 'And our future as it fast unfurls', 'Please look kindly on these cultured pearls', 'Each a perfect porcelain doll', 'Please bring honor to us', 'Please bring honor to us', 'Please bring honor to us', 'Please bring honor to us']"
Start of Something New - Nini Version,Olivia Rodrigo,spotify:track:2JAE25n5JDyb3rp2ti0ql8,"['That anything can happen', 'When you take a chance', 'I never believed\u2005in', ""What\u2005I couldn't see"", 'I\u2005never opened my heart', 'To all the\u2005possibilities, oh', ""I know that somethin' has changed"", 'Never felt this way', 'And right here, tonight', ""This could be the start of somethin' new"", 'It feels so right to be here with you, oh', ""And now, lookin' in your eyes"", 'I feel in my heart (Feel in my heart)', ""The start of somethin' new"", ""I never knew that it could happen, 'til it happened to me"", 'Oh, yeah', ""I didn't know it before, but now it's easy to see, oh"", ""It's the start of somethin' new"", 'It feels so right to be here with you, oh', ""And now, lookin' in your eyes"", 'I feel in my heart']"
Lost in the Woods,Jonathan Groff,spotify:track:7namdlOhbtsc8FvoSafOQt,"[""I'm left behind"", 'Wondering if I should follow', 'You\u2005had\u2005to go', ""And of\u2005course, it's always fine"", 'I probably could\u2005catch up with you tomorrow', 'But is this what it feels like', 'To be growing apart?', 'When did I become the one', ""Who's always chasing your heart?"", 'Now I turn around and find', 'I am lost in the woods', 'North is south, right is left', ""When you're gone"", ""I'm the one who sees you home"", ""But now I'm lost in the woods"", ""And I don't know what path you are on"", ""I'm lost in the woods"", ""Up 'til now"", 'The next step was a question of how', 'I never thought it was a question of whether', ""Who am I if I'm not your guy?"", ""Where am I if we're not together"", 'Forever?', ""Now I know you're my true north"", ""'Cause I am lost in the woods"", 'Up is down, day is night', ""When you're not there"", ""Oh, you're my only landmark"", ""So I'm lost in the woods"", 'Wondering if you still care', ""But I'll wait"", 'For a sign (For a sign)', ""That I'm your path"", ""'Cause you are mine (You are mine)"", 'Until then', ""I'm lost in the woods"", 'Lost in the woods (Lost, lost)', 'In the woods, in the woods (Lost in the woods)', ""I'm lost in the woods"", 'Lost in the woods (Lost, lost)', ""(I'm lost)""]"
Trashin' The Camp,Rosie O'Donnell,spotify:track:4qn3XK6IW2cKjWjSk37t6p,"['Do bop she doo, whoo!', 'Shooby doop dobby doop dobby dah dah doo dap', 'Shooby doop dobby doop dobby dah dah doo dee ap', 'Shooby doop dobby doop dobby dah dah doo dap', 'Do bop she doo, whoo!', 'Ooh, shooby doop dobby doop dobby dah dah doo dap', 'Shooby doop dobby doop dobby dah dah doo dee ap', '(Wap pap pada doo wa wa)', 'Shooby doop dobby doop dobby dah dah doo dap', 'Do bop she doo whoo, whoo', 'Do bop she doo whoo, whoo', 'Do bop she doo whoo, whoo']"
Lead the Way,Jhené Aiko,spotify:track:2Vqbniz8jYoZPvecpdVPq9,"['Yeah-yeah, yeah-yeah, yeah-yeah', 'We have a choice to build or destroy', 'To fight or to come together', 'Love is a bridge and trust is a gift', 'We give it and it gets better', ""There's an energy in the water"", 'There is magic deep in our heart', ""There's a legacy that we honor"", 'When we bring the light to the dark', 'Whatever brings us together can nevеr tear us apart', 'We becomе stronger than ever', 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", ""When you're broken, open up your heart and feel"", ""There's no difference, we're all family here"", 'Despite all of our doubts, all our up and downs', 'There is never really anything to fear', ""There's an energy in the water"", 'There is magic deep in our heart', ""There's a legacy that we honor"", 'When we bring the light to the dark', 'Whatever brings us together can never tear us apart', 'We become stronger than ever', 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'Ah-ah-ah, ah-ah-ah-ah, ah-ah', ""Takin' the first step, I see you as myself"", ""Nothing we can't do"", 'Put the past behind, learn from life this time', 'We can start brand new', ""There's an energy in the water"", 'There is magic deep in our heart', ""There's a legacy that we honor"", 'When we bring the light to the dark', 'Whatever brings us together can never tear us apart (Whatever)', 'We become stronger than ever', 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'When we just trust', ""(Trust and believe it, you'll see that)"", ""(We'll lead the way)"", 'Kumandra, Kumandra', 'Kumandra, Kumandra', 'Kumandra, Kumandra', 'Kumandra, Kumandra', 'Ah-ah-ah, ah-ah-ah-ah, ah-ah']"
How Far I'll Go,DCappella,spotify:track:5TRugjx4cKvypzIe4QRk1c,"['I wish I could be the perfect daughter', 'But I come back to the water, no matter how hard I try', 'Every turn I take, every trail I track', 'Every path I make, every road leads back', 'To the place I know where I cannot go', 'Where I long to be', 'See the line where the sky meets the sea? It calls me', 'And no one knows, how far it goes', 'If the wind in my sail on the sea stays behind me', ""One day I'll know"", ""If I go there's just no telling how far I'll go"", 'I know everybody on this island seems so happy, on this island', 'Everything is by design', 'I know everybody on this island has a role, on this island', 'So maybe I can roll with mine', 'I can lead with pride, I can make us strong', ""I'll be satisfied if I play along"", 'But the voice inside sings a different song', 'What is wrong with me?', ""See the light as it shines on the sea? It's blinding"", 'But no one knows, how deep it goes', ""And it seems like it's calling out to me, so come find me"", 'And let me know', ""What's beyond that line, will I cross that line?"", 'See the line where the sky meets the sea? It calls me', 'And no one knows, how far it goes', 'If the wind in my sail on the sea stays behind me', ""One day I'll know""]"
"Colombia, Mi Encanto",Carlos Vives,spotify:track:2Q5q1q01KOdHt5fM00WUJ8,"['Noche de fiesta, todos llegan para gozar', 'Sigue bailando, contento en mi paraíso', 'Y revelando milagros en cada piso', '(Ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh)', 'Encanto (Ah-eh-ah-eh-ah-eh-ah-eh)', 'Encanto (Ah-eh-ah-eh-ah-eh-ah-eh)', 'Colombia, te quiero tanto', 'Que siempre me enamora tu encanto', 'Colombia, te quiero tanto', 'Que sigas bendiciendo tu encanto', 'Colombia', 'Encanto', 'Encanto', 'Abriendo puertas, va llegando la madrugada', 'Siguen abiertas y el café se cuela en la casa', 'Canción alegre para que gane el bien sobre el mal', 'No me despierten, que esto parece un sueño real', 'Colombia, te quiero tanto', 'Que siempre me enamora tu encanto', 'Colombia, te quiero tanto', 'Te sigue bendiciendo tu encanto', 'Colombia', 'Encanto', 'Encanto', '(Ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh)', 'Encanto (Ah-eh-ah-eh-ah-eh-ah-eh)', 'Encanto (Ah-eh-ah-eh-ah-eh-ah-eh)', 'Colombia, te adoro tanto, tu nombre tiene un encanto', 'De Bogotá hasta Palenque, me fui con toda la gente', 'Colombia, tierra tan bella, la madre naturaleza', 'Te dio una forma de ser, Colombia stays, my favorite place', 'Colombia, te quiero tanto', 'Que siempre me enamora tu encanto', 'Colombia, te quiero tanto', 'Te sigue bendiciendo tu encanto', 'Y es que a ti Colombia yo te quiero tanto', 'Que siempre me enamora tu encanto', 'Colombia, te quiero tanto', 'Te sigue bendiciendo tu encanto', '(Ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh)', 'Encanto (Ah-eh-ah-eh-ah-eh-ah-eh)', 'Encanto (Ah-eh-ah-eh-ah-eh-ah-eh)', '(Ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh-ah-eh)', 'Encanto (Ah-eh-ah-eh-ah-eh-ah-eh)']"
Beauty and the Beast,Angela Lansbury,spotify:track:4dhPM05Kr49JbsvPwGROnJ,"['Barely even friends', 'Then somebody bends', 'Unexpectedly', 'Just a little change', 'Small, to say the least', 'Both a little scared', 'Neither one prepared', 'Beauty and the beast', 'Ever just the same', 'Ever a surprise', 'Ever as before', 'Ever just as sure', 'As the sun will rise', 'Tale as old as time', 'Tune as old as song', 'Bittersweet and strange', 'Finding you can change', 'Learning you were wrong', 'Certain as the sun', 'Rising in the east', 'Tale as old as time', 'Song as old as rhyme', 'Beauty and the beast', 'Tale as old as time', 'Song as old as rhyme', 'Beauty and the beast', 'Off to the cupboard with you now, Chip', ""It's past your bedtime""]"
Evermore,Dan Stevens,spotify:track:3Yn97I3qIj7Px0Bi4rkD2q,"['I never needed anybody in my life', 'I learned the truth too late', ""I'll never shake away the pain"", ""I close my eyes but she's still there"", 'I let her steal into my melancholy heart', ""It's more than I can bear"", ""Now I know she'll never leave me"", 'Even as she runs away', 'She will still torment me', 'Calm me, hurt me', 'Move me, come what may', 'Wasting in my lonely tower', 'Waiting by an open door', ""I'll fool myself, she'll walk right in"", 'And be with me for evermore', 'I rage against the trials of love', 'I curse the fading of the light', ""Though she's already flown so far beyond my reach"", ""She's never out of sight"", ""Now I know she'll never leave me"", 'Even as she fades from view', 'She will still inspire me', 'Be a part of everything I do', 'Wasting in my lonely tower', 'Waiting by an open door', ""I'll fool myself, she'll walk right in"", 'And as the long, long nights begin', ""I'll think of all that might have been""]"
Come on Out,Chandler Kinney,spotify:track:2eCAySGeTsPGXnfFb60Kgq,"['You can run, run all you want', ""We know what you've done"", ""You're not welcome out here"", ""You're out of luck, 'cause we are hunters"", ""Don't want freak you out, but we are monsters"", 'You can run, run all you want', ""We know what you've done"", ""You're not welcome out here"", 'Hands down, you made us an enemy', ""Claws out, we'll find you eventually"", ""Can't run from destiny"", 'Awooo!!', 'Come out, come on out', 'Come out, come on out now', 'In the dark, in the park, in the wild', 'Hey, come on out now', 'In the streets, in the trees, in the night', 'Hey, come on out now', ""We're on the prowl until we find you"", 'Savages hunting under the full moon', 'You can run, run, run away', 'To the Milky Way', ""You're not welcome out here"", 'This is our land, our territory', 'So we will end your part of the story', 'Yeah you can run, run like the wind', 'Call your mommy ship', ""You're not welcome out here"", 'Hands down, you made us an enemy', ""Claws out, we'll find you eventually"", ""Can't run from destiny"", 'Awooo!!', 'Come out, come on out', 'Come out, come on out now', 'In the dark, in the park, in the wild', 'Hey, come on out now', 'In the streets, in the trees, in the night', 'Hey, come on out now', 'You are playing with a fiery mind', ""But you're never gonna take our pride"", ""Don't mess around with Zombietown"", ""We'll track you down wherever you are"", 'Listen up, if our stone goes missing', 'Listen, listen up, you will never be forgiven', 'No, listen', ""We'll do anything to track you down"", 'So come on out now', 'In the dark, in the park, in the wild', 'Hey, come on out now', 'In the streets, in the trees, in the night', 'Hey, come on out now', 'Awoo-ooh-ooh-ooh']"
Stand Out,Tevin Campbell,spotify:track:48UDhM2xL9wUuYLfrpK2Jv,"['Get the picture fixed in your memory', ""I'm driven by the rhythm like the beat of a heart"", ""And I won't stop until I start"", 'To stand out, to stand out', 'Some people settle for the typical thing', ""Livin' all their lives waiting in the wings"", 'It ain\'t a question of ""if""', 'Just a matter of time', 'Before I move to the front of the line', ""Once you're watching every move that I make"", 'You gotta believe that I got what it takes', 'To stand out', 'Above the crowd', 'Even if I gotta shout out loud', ""'Til mine is the only face you'll see"", ""Gonna stand out 'til ya notice me"", ""If the squeaky wheel's always gettin' the grease"", ""I'm totally devoted to disturbin' the peace"", ""And I'll do it all again when I get done"", 'Until I become your number one', 'You might also likeNo method to the madness', 'And no means of escape', 'Gonna break every rule or bend them all outta shape', 'It ain\'t a question of ""how""', 'Just a matter of when', ""You get the message that I'm tryin' to send"", ""I'm under a spell"", ""I'm in over my head"", ""And you know I'm going all of the way to the end"", 'To stand out', 'Above the crowd', 'Even if I gotta shout out loud', ""'Til mine is the only face you see"", ""Gonna stand out, 'til ya notice me"", 'If I could make you stop', 'And take a look at me', ""Instead of just walkin' by"", ""There's nothin' that I wouldn't do"", ""If it was gettin' you to notice"", ""I'm alive"", 'All I need is half a chance', 'A second thought', 'A second glance', 'To prove, I got whatever it takes', ""It's a piece of cake"", 'To stand out', 'Above the crowd', 'Even if I gotta shout out loud', ""'Til mine is the only face you'll see"", 'Gonna stand out', 'Stand out (aayah)', 'Stand out!', '(Yeah!)', 'Stand out!', '(Uh)', ""'Til mine is the only face you'll see"", 'Gonna stand out']"
Real Gone,Sheryl Crow,spotify:track:45dGKmN6jw7PgK6Dw2rEp2,"['I was born in the South', 'Sometimes I have a big mouth', ""When I see somethin' that I don't like"", 'I gotta say it', ""Well, we've been driving this road for a mighty long time"", ""Payin' no mind to the signs"", ""Well, this neighborhood's changed"", ""It's all been rearranged"", 'We left that dream somewhere behind', ""Slow down, you're gonna crash"", ""Baby, you were screaming, it's a blast, blast, blast"", ""Look out, babe, you've got your blinders on"", ""Everybody's lookin' for a way to get real gone"", 'Real gone', 'Real gone', ""But there's a new cat in town"", ""He's got high paid friends"", ""Thinks he's gonna change history"", 'You think you know him so well', ""Yeah, you think he's so swell"", ""But he's just perpetuatin' prophecy"", ""(C'mon now) Slow down, you're gonna crash"", ""Baby, you were screaming, it's a blast, blast, blast"", ""Look out, you've got your blinders on"", ""Everybody's looking for a way"", 'To get real gone (Uh-uh-uh-uh)', 'Real gone (Uh-uh-uh-uh)', 'Real gone (Uh-uh-uh-uh)', 'Real gone (Uh-uh-uh-uh)', 'Uh', 'Well, you can say what you want', ""But you can't say it 'round here"", ""'Cause they'll catch you and give you a whippin'"", 'Well, I believe I was right when I said you were wrong', ""You didn't like the sound of that"", 'Now, did ya?', ""Slow down, you're gonna crash"", ""Baby, you were screaming, it's a blast, blast, blast"", ""Look out, you've got your blinders on"", ""Everybody's looking for a way to get real gone"", ""Well, here I come and I'm so not scared"", 'Got my pedal to the metal, got my hands in the air', 'Look out, you take your blinders off', ""Everybody's looking for a way to get real gone"", 'Real gone', 'Real gone', 'Ooh', 'Real gone']"
I Can't Let You Throw Yourself Away,Randy Newman,spotify:track:7tSODhfDkv0JEhkSMYSIBS,"[""I can't let you (I can't let you)"", ""I can't let you (I can't let you)"", ""I can't let you throw yourself away"", ""Don't you wanna see the sun come up each morning?"", ""Don't you wanna see the sun go down each day?"", ""Don't you wanna see that little girl who loves you so?"", 'Her heart would break if you should go', ""I can't let you, I can't let you"", ""I can't let you throw yourself away"", ""I can't let you (I can't let you)"", ""I can't let you (I can't let you)"", ""I can't let you throw yourself away"", ""Son, it seems to me like you're never gonna behave yourself"", ""Since I'm not gonna do this every day"", ""Come tomorrow, you're gonna have to save yourself"", ""Got nothin' more to say, you're not listenin' anyway"", ""I can't let you (I can't let you)"", ""I can't let you (I can't let you)"", ""I can't let you throw yourself away"", ""I can't let you (I can't let you)"", ""I can't let you (I can't let you)"", ""I can't let you throw yourself away"", ""I can't let you (I can't let you)"", ""I can't let you (I can't let you)"", ""I can't let you throw yourself away"", ""I can't let you (I can't let you)"", ""I can't let you (I can't let you)""]"
Dos Oruguitas,Sebastian Yatra,spotify:track:5rohUzwEoRsUvAA1Bf3DLo,"['Llenas de hambre, siguen andando', 'Y navegando un mundo', 'Que cambia y sigue cambiando', 'Navegando un mundo', 'Que cambia y sigue cambiando', 'Dos oruguitas paran el viento', 'Mientras se abrazan con sentimiento', 'Siguen creciendo, no saben cuándo', 'Buscar algún rincón', 'El tiempo sigue cambiando', 'Inseparables son', 'El tiempo sigue cambiando', 'Ay, oruguitas, no se aguanten más', 'Hay que crecer aparte y volver, hacia adelante seguirás', 'Vienen milagros, vienen crisálidas', 'Hay quе partir y construir su propio futuro', 'Ay, oruguitas, no se aguanten más', 'Hay que crеcer aparte y volver, hacia adelante seguirás', 'Vienen milagros, vienen crisálidas', 'Hay que partir y construir su propio futuro', '(Oh-oh, oh-oh-oh)', '(Oh-oh, oh-oh-oh)', '(Oh-oh, oh-oh-oh)', '(Oh-oh-oh-oh-oh)', '(Oh-oh, oh-oh-oh)', '(Oh-oh, oh-oh-oh)', '(Oh-oh, oh-oh-oh)', 'Dos oruguitas desorientadas', 'En dos capullos bien abrigadas', 'Con sueños nuevos ya solo falta', 'Hacer lo necesario', 'En el mundo que sigue cambiando', 'Tumbando sus paredes', 'Ahí viene nuestro milagro (Nuestro milagro)', 'Nuestro milagro (Nuestro milagro)', 'Ay, mariposas, no se aguanten más', 'Hay que crecer aparte y volver, hacia adelante seguirás', 'Ya son milagros, rompiendo crisálidas', 'Hay que volar, hay que encontrar su propio futuro', 'Ay, mariposas, no se aguanten más', 'Hay que crecer aparte y volver, hacia adelante seguirás', 'Ya son milagros, rompiendo crisálidas', 'Hay que volar, hay que encontrar su propio futuro', 'Ay, mariposas, no se aguanten más', 'Hay que crecer aparte y volver, hacia adelante seguirás', 'Ya son milagros, rompiendo crisálidas']"
