Track Name,Artist Name,URI,Lyrics
What the Hell,Avril Lavigne,spotify:track:5zTzDqrEmseqL2G8ElgBu7,"[""All 'cause I was makin' out with your friend"", '(Yeah, yeah, yeah, yeah)', ""Love hurts, whether it's right or wrong"", '(Yeah, yeah, yeah, yeah)', ""I can't stop 'cause I'm havin' too much fun"", '(Yeah, yeah, yeah, yeah)', 'You\'re on your knees, begging, ""Please stay with me""', 'But, honestly, I just need to be a little crazy', ""All my life, I've been good, but now"", 'I\'m thinking, ""What the hell?""', 'All I want is to mess around', ""And I don't really care about"", 'If you love me, if you hate me', ""You can't save me, baby, baby"", ""All my life, I've been good, but now"", 'Woah, what the hell?', 'What?', 'What?', 'What? What the hell?', 'So, what if I go out on a million dates?', '(Yeah, yeah, yeah, yeah)', 'You never call or listen to me anyway, yeah', '(Yeah, yeah, yeah, yeah)', ""I'd rather rage than sit around and wait all day"", '(Yeah, yeah, yeah, yeah)', ""Don't get me wrong, I just need some time to play"", 'Eeh, yeah', 'You\'re on your knees (Yeah), begging, ""Please (Please) stay with me""', 'But, honestly (Yeah), I just need to be a little crazy (Crazy)', ""All my life, I've been good, but now"", 'I\'m thinking, ""What the hell?""', 'All I want is to mess around', ""And I don't really care about"", 'If you love me, if you hate me', ""You can't save me, baby, baby"", ""All my life, I've been good, but now"", 'Woah, what the hell?', 'La-la-la, la-la-la, la-la', 'Ooh, woah, ooh, woah', 'La-la-la, la-la-la, la-la', 'Ooh, woah, ooh, woah', ""You say that I'm messin' with your head (La-la-la, la-la-la, la-la)"", ""Boy, I like messin' in your bed (La-la-la, la-la-la, la-la)"", ""Yeah, I am messin' with your head"", ""When I'm messin' with you in bed"", ""All my life, I've been good, but now"", 'I\'m thinking, ""What the hell?"" (What the hell?)', 'All I want is to mess around', ""And I don't really care about (I don't care about)"", ""All my life, I've been good, but now"", 'I\'m thinking, ""What the hell?""', 'All I want is to mess around', ""And I don't really care about (If you love me)"", 'If you love me (No), if you hate me (No)', ""You can't save me, baby, baby (If you love me)"", ""All my life, I've been good, but now"", 'Woah, what the hell?', 'La, la, la-la-la-la-la-la-la']"
Last Friday Night (T.G.I.F.),Katy Perry,spotify:track:3KoTtGEDiBwUWzdRQVh9lh,"['Glitter all over the room', 'Pink flamingos in the pool', 'I smell like a minibar', ""DJ's passed out in the yard"", 'Barbies on the barbecue', 'This a hickey or a bruise?', 'Pictures of last night ended up online', ""I'm screwed, oh well"", ""It's a blacked out blur, but I'm pretty sure it ruled"", 'Damn', 'Last Friday night', 'Yeah, we danced on tabletops', 'And we took too many shots', 'Think we kissed, but I forgot', 'Last Friday night', 'Yeah, we maxed our credit cards', 'And got kicked out of the bar', 'So we hit the boulevard', 'Last Friday night', 'We went streaking in the park', 'Skinny dipping in the dark', 'Then had a ménage à trois', 'Last Friday night', 'Yeah, I think we broke the law', ""Always say we're gonna stop-op, oh-woah"", 'But this Friday night', 'Do it all again', 'But this Friday night', 'Do it all again', 'Trying to connect the dots', ""Don't know what to tell my boss"", 'Think the city towed my car', 'Chandelier is on the floor', 'Ripped my favorite party dress', ""Warrant's out for my arrest"", 'Think I need a ginger ale', 'That was such an epic fail', 'Pictures of last night ended up online', ""I'm screwed, oh well"", ""It's a blacked out blur, but I'm pretty sure it ruled"", 'Damn', 'Last Friday night', 'Yeah, we danced on tabletops', 'And we took too many shots', 'Think we kissed, but I forgot', 'Last Friday night', 'Yeah, we maxed our credit cards', 'And got kicked out of the bar', 'So we hit the boulevard', 'Last Friday night', 'We went streaking in the park', 'Skinny dipping in the dark', 'Then had a ménage à trois', 'Last Friday night', 'Yeah, I think we broke the law', ""Always say we're gonna stop-op, oh-woah"", 'But this Friday night', 'Do it all again (Do it all again)', 'This Friday night', 'Do it all again (Do it all again)', 'This Friday night', 'T.G.I.F., T.G.I.F., T.G.I.F', 'T.G.I.F., T.G.I.F., T.G.I.F', 'Last Friday night', 'Yeah, we danced on tabletops', 'And we took too many shots', 'Think we kissed, but I forgot', 'Last Friday night', 'Yeah, we maxed our credit cards', 'And got kicked out of the bar', 'So we hit the boulevard', 'Last Friday night', 'We went streaking in the park', 'Skinny dipping in the dark', 'Then had a ménage à trois', 'Last Friday night', 'Yeah, I think we broke the law', ""Always say we're gonna stop-op, oh-woah"", 'But this Friday night']"
7 Years,Lukas Graham,spotify:track:5kqIPrATaCc2LqxVWzQGbk,"['Once, I was seven years old', 'It was a big, big world, but we thought we were bigger', 'Pushing each other to the limits, we were learning quicker', 'By eleven, smoking herb and drinking burning liquor', 'Never rich, so we were out to make that steady figure', 'Once, I was eleven years old, my daddy told me', '""Go get yourself a wife, or you\'ll be lonely""', 'Once, I was eleven years old', 'I always had that dream like my daddy before me', 'So I started writing songs, I started writing stories', 'Something about that glory just always seemed to bore me', ""'Cause only those I really love will ever really know me"", 'Once, I was twenty years old, my story got told', 'Before the morning sun, when life was lonely', 'Once, I was twenty years old (Lukas Graham!)', ""I only see my goals, I don't believe in failure"", ""'Cause I know the smallest voices, they can make it major"", 'I got my boys with me, at least those in favor', ""And if we don't meet before I leave, I hope I'll see you later"", 'Once, I was twenty years old, my story got told', ""I was writing 'bout everything I saw before me"", 'Once, I was twenty years old', ""Soon, we'll be thirty years old, our songs have been sold"", ""We've traveled around the world and we're still roaming"", ""Soon, we'll be thirty years old"", ""I'm still learning about life, my woman brought children for me"", 'So I can sing them all my songs, and I can tell them stories', 'Most of my boys are with me, some are still out seeking glory', ""And some I had to leave behind, my brother, I'm still sorry"", ""Soon, I'll be sixty years old, my daddy got sixty-one"", 'Remember life and then your life becomes a better one', 'I made a man so happy when I wrote a letter once', 'I hope my children come and visit once or twice a month', ""Soon, I'll be sixty years old, will I think the world is cold?"", 'Or will I have a lot of children who can warm me?', ""Soon, I'll be sixty years old"", ""Soon, I'll be sixty years old, will I think the world is cold?"", 'Or will I have a lot of children who can hold me?', ""Soon, I'll be sixty years old"", 'Once, I was seven years old, my mama told me', '""Go make yourself some friends, or you\'ll be lonely""', 'Once I was seven years old']"
Titanium (feat. Sia),David Guetta,spotify:track:0TDLuuLlV54CkRRUOahJb4,"[""I'm criticized but all your bullets ricochet"", 'You shoot me down, but I get up', ""I'm bulletproof, nothing to lose"", 'Fire away, fire away', 'Ricochets, you take your aim', 'Fire away, fire away', ""You shoot me down but I won't fall"", 'I am titanium', ""You shoot me down but I won't fall"", 'I am titanium', 'Cut me down', ""But it's you who'll have further to fall"", 'Ghost town, haunted love', 'Raise your voice, sticks and stones may break my bones', ""I'm talking loud not saying much"", ""I'm bullet proof, nothing to lose"", 'Fire away, fire away', 'Ricochets, you take your aim', 'Fire away, fire away', ""You shoot me down but I won't fall"", 'I am titanium', ""You shoot me down but I won't fall"", 'I am titanium', 'I am titanium', 'I am titanium', 'You might also likeStone hard, machine gun', 'Firing at the ones who rise', 'Stone hard, as bulletproof glass', ""You shoot me down but I won't fall"", 'I am titanium', ""You shoot me down but I won't fall"", 'I am titanium', ""You shoot me down but I won't fall"", 'I am titanium', ""You shoot me down but I won't fall"", 'I am titanium']"
NO,Meghan Trainor,spotify:track:0l0CvurVUrr2w3Jj1hOVFc,"['But let me stop you there, oh, before you speak', 'Nah to the ah to the no, no, no', 'My name is no, my sign is no, my number is no, uh', 'You need to let it go, uh, you need to let it go, uh', 'Need to let it go, uh', 'Nah to the ah to the, no, no, no', 'My name is no, my sign is no (Woo), my number is no', 'You need to let it go, uh, you need to let it go, uh', 'Need to let it go, uh', 'Nah to the ah to the no, no, no', ""First you gonna say you ain't runnin' game"", ""Thinkin' I'm believing every word"", 'Call me beautiful, so original', ""Telling me I'm not like other girls"", 'I was in my zone before you came along', ""Now I'm thinking maybe you should go"", 'Blah, blah, blah', 'I be like nah to the ah to the no, no, no', 'All my ladies, listen up', ""If that boy ain't giving up"", 'Lick your lips and swing your hips', 'Girl, all you gotta say is', 'My name is no, my sign is no, my number is no, uh', 'You need to let it go, uh, you need to let it go, uh', 'Need to let it go, uh', 'Nah to the ah to the no, no, no', 'My name is no, my sign is no, my number is no', 'You need to let it go, you need to let it go', 'Need to let it go', 'Nah to the ah to the no, no, no', ""Thank you in advance, I don't wanna dance (Nope)"", ""I don't need your hands all over me (No, no)"", ""If I want a man, then I'ma get a man"", ""But it's never my priority (Hey)"", 'I was in my zone, before you came along', ""Don't want you to take this personal"", 'Blah, blah, blah', 'I be like nah to the ah to the no, no, no', 'All my ladies, listen up (All my ladies)', ""If that boy ain't giving up (Ain’t giving’ up)"", ""Lick your lips and swing your hips (Hey, hey, let's go!)"", 'Girl, all you gotta say is (Woo)', 'My name is no, my sign is no, my number is no, uh', 'You need to let it go, uh, you need to let it go, uh', 'Need to let it go, uh', 'Nah to the ah to the no, no, no', 'My name is no, my sign is no, my number is no', 'You need to let it go, you need to let it go', 'Need to let it go', 'Nah to the ah to the no, no, no', ""I'm feeling untouchable, untouchable"", ""Uh, I'm feeling untouchable, untouchable"", ""I'm feeling untouchable, untouchable"", ""I'm feeling, nah to the ah to the no, no, no (Hey, hey, hey)"", ""Sing it, untouchable, untouchable (I'm feeling)"", ""Uh, I'm feeling untouchable, untouchable (Untouchable)"", ""I'm feeling untouchable, untouchable"", ""I'm feeling, nah to the ah to the no, no, no, hey"", 'All my ladies, listen up (Say, all my ladies)', ""If that boy ain't giving up (Ain't giving up)"", 'Lick your lips and swing your hips (No, no)', 'Girl all you gotta say is (No, no)', 'My name is no, my sign is no, my number is no (Hey, oh-oh)', 'You need to let it go, you need to let it go', 'Need to let it go', 'Nah to the ah to the no, no, no', 'My name is no, my sign is no, my number is no', 'You need to let it go, you need to let it go (Baby)', 'Need to let it go', 'Nah to the ah to the no, no, no', ""I'm feeling untouchable, untouchable (I'm untouchable, babe)"", ""Uh, I'm feeling untouchable, untouchable (Go away, baby)"", ""I'm feeling untouchable, untouchable (Untouchable)"", ""I'm feeling, nah to the ah to the no, no, no (Ah, ah to the no, no, no)""]"
Ain't No Other Man,Christina Aguilera,spotify:track:7huo2wvrCgRucUsjdSDLQV,"['I could feel it from the start', ""Couldn't stand to be apart"", ""Somethin' 'bout you caught my eye"", ""Somethin' moved me deep inside, yeah"", ""I don't know what you did boy, but you had it"", ""And I've been hooked ever since"", 'I told my mother, my brother', 'My sister and my friends', 'Told the others (Others), my lovers (Lovers)', 'Both past and present tense (Alright)', 'That every time I see you, everything starts making sense', '(Do your thang, honey!)', ""Ain't no other man can stand up next to you"", ""Ain't no other man on the planet does what you do (What you do)"", ""You're the kind of guy, a girl finds in a blue moon (Hey!)"", ""You got soul (Hey), you got class (Ooh), you got style, you're badass (Oh yeah)"", ""Ain't no other man, it's true (Alright)"", ""Ain't no other man but you"", ""Never thought I'd be alright (No, no, no)"", ""'Till you came and changed my life (Yeah, yeah, yeah)"", 'What was cloudy now is clear, yeah, yeah', ""You're the light that I need here"", 'You got what I want boy, and I want it', 'So keep on giving it up', 'So tell your mother (Mother), your brother (Brother)', 'Your sister and your friends (Your sister and your friends)', 'Tell the others (Others), your lovers (Lovers)', 'Better not be present tense (Uh-huh)', ""'Cause I want everyone to know that you are mine and no one else's"", 'Whoa whoa, oh oh!', ""Ain't no other man can stand up next to you (To you, babe)"", ""Ain't no other man (Ain't no other man, no) on the planet does what you do (Do)"", ""You're the kind of guy a girl finds (A girl finds) in a blue moon (Hey!)"", 'You got soul (Soul), you got class (Class)', ""You got style (Uh), you're badass (Yeah, yeah, yeah)"", ""Ain't no other man it's true"", ""Ain't no other man but you"", '(Break it down now!)', ""Ain't no other, ain't, ain't no other, other"", ""Ain't no other, ain't, ain't no other lover (Ooh-woo)"", ""Ain't no other, I, I, I need no other"", ""Ain't no other man but you, oh"", ""You are there when I'm a mess"", 'You talked me down from every ledge', ""Give me strength, boy, you're the best"", ""You're the only one who's ever passed every test!"", ""Ain't no other man (Woo!) can stand (Yeah) up next to you (Next to you, no, hey, yeah alright)"", ""Ain't no other man on the planet does what you do (Ooh, eh)"", ""You're the kind of guy a girl finds in a blue moon (You're the kind of guy a girl will find)"", 'You got soul (Yeah), you got class (Yeah)', ""You got style (Oh), you're badass (Oh yeah)"", ""Ain't no other man it's true"", ""Ain't no other man but you"", ""And now I'm telling you, so ain't no other man but you oh!"", ""Ain't no other man can stand up next to you (Yeah-eah-eah, yeah, yeah)"", ""Ain't no other man on the planet (Hahaha) does what you do (what you do)"", ""You're the kind of guy (oh, yeah) a girl finds in a blue moon (Baby, baby, baby, no)"", 'You got soul (Yeah), you got class (Ooh)', ""You got style, you're badass (Don't you know?)"", ""Ain't no other man it's true (Ooh-ooh!)""]"
Part Of Me,Katy Perry,spotify:track:1nZzRJbFvCEct3uzu04ZoL,"['You chewed me up and spit me out', 'Like I was poison in your mouth', 'You took my light, you drained me down', 'But that was then and this is now', 'Now look at me', 'This is the part of me', ""That you're never gonna ever take away from me, no"", 'This is the part of me', ""That you're never gonna ever take away from me, no"", 'Throw your sticks and your stones', 'Throw your bombs and your blows', ""But you're not gonna break my soul"", 'This is the part of me', ""That you're never gonna ever take away from me, no"", 'I just wanna throw my phone away', 'Find out who is really there for me', 'You ripped me off, your love was cheap', 'Was always tearing at the seams', 'I fell deep, you let me down', 'But that was then and this is now', 'Now look at me', 'This is the part of me', ""That you're never gonna ever take away from me, no"", 'This is the part of me', ""That you're never gonna ever take away from me, no"", 'Throw your sticks and your stones', 'Throw your bombs and your blows', ""But you're not gonna break my soul"", 'This is the part of me', ""That you're never gonna ever take away from me, no"", ""Now look at me, I'm sparkling"", 'A firework, a dancing flame', ""You won't ever put me out again"", ""I'm glowing, oh whoa"", 'So you can keep the diamond ring', ""It don't mean nothing anyway"", 'In fact, you can keep everything', 'Yeah, yeah, except for me', 'This is the part of me', ""That you're never gonna ever take away from me, no"", 'This is the part of me', ""That you're never gonna ever take away from me, no (Away from me)"", 'Throw your sticks and your stones', 'Throw your bombs and your blows', ""But you're not gonna break my soul (My soul)"", 'This is the part of me', ""That you're never gonna ever take away from me, no"", 'This is the part of me (No)', 'Away from me (No)', 'This is the part of me (Me, me, me, me, me, me, me, me)', 'No', 'Throw your sticks and your stones', 'Throw your bombs and your blows', ""But you're not gonna break my soul"", 'This is the part of me']"
Whistle,Flo Rida,spotify:track:3bC1ahPIYt1btJzSSEyyrF,"['You just put your lips together and you come real close', 'Can you blow my whistle, baby, whistle, baby? Here we go', ""Look, I'm bettin' you like people"", ""And I'm bettin' you love freak mode"", ""And I'm bettin' you like girls"", 'That give love to girls and stroke your little ego', ""I bet you I'm guilty, your honor (Honor)"", ""That's just how we live in my genre (Genre)"", 'Who in the hell done paved the road wider?', ""There's only one Flo and one Rida"", ""I'm a damn shame, order more champagne"", 'Pulling them hamstrings, tryna put it on ya', 'Bet your lips spin back around, come up', 'Slow it down, baby, take a little longer', 'Can you blow my whistle, baby, whistle, baby? Let me know', ""Girl, I'm gonna show you how to do it and we start real slow"", 'You just put your lips together and you come real close', 'Can you blow my whistle, baby, whistle, baby? Here we go', 'Whistle, baby, whistle, baby', 'Whist-whistle, baby, whistle, baby', 'Whistle, baby, whistle, baby', 'Whist-whistle, baby, whistle, baby', ""It's like everywhere I go, my whistle ready to blow"", ""Shawty don't even know, she can get in it for the low"", ""Told me she not a pro, it's okay, it's under control"", ""Show me soprano 'cause, girl, you can handle"", 'Baby, we start slow, then you come up and park close', ""Girl, I'm the whistle man, my Bugatti the same notes"", 'Show me your perfect pitch, you got it, my banjo', 'Talented with your lips like you blew out a candle', 'So amusing (Amusing)', 'Now you can make a whistle with the music (Music)', ""Hope you ain't got no issues, you can do it (Do it)"", ""Even if it's no picture, never lose it (Lose it)"", 'Can you blow my whistle, baby, whistle, baby? Let me know', ""Girl, I'm gonna show you how to do it and we start real slow"", 'You just put your lips together and you come real close', 'Can you blow my whistle, baby, whistle, baby? Here we go', 'Whistle, baby, whistle, baby', 'Whist-whistle, baby, whistle, baby', 'Whistle, baby, whistle, baby', 'Whist-whistle, baby, whistle, baby', 'Go on, girl, you can twerk it', 'Let me see you whistle while you work it', ""I'ma lay it back, don't stop it"", ""'Cause I love it how you drop it, drop it, drop it on me"", 'Now, shorty, make that whistle blow-ow-ow-ow', 'Yeah, baby, make that whistle blow-ow-ow', 'Can you blow my whistle, baby, whistle, baby? Let me know', ""Girl, I'm gonna show you how to do it and we start real slow"", 'You just put your lips together and you come real close', 'Can you blow my whistle, baby, whistle, baby? Here we go', 'Can you blow my whistle, baby?', 'Whistle, baby, whistle, baby', 'Can you blow my whistle, baby?', 'Whist-whistle, baby, whistle, baby', 'Can you blow my whistle, baby?', 'Whistle, baby, whistle, baby', 'Can you blow my whistle, baby?']"
Where Is The Love?,Black Eyed Peas,spotify:track:70ATI6K6i1TXfRfID7bcN0,"[""I think the whole world's addicted to the drama"", ""Only attracted to things that'll bring you trauma"", 'Overseas, yeah, we tryna stop terrorism', ""But we still got terrorists here livin'"", 'In the USA, the big CIA', 'The Bloods and the Crips and the KKK', 'But if you only have love for your own race', 'Then you only leave space to discriminate', 'And to discriminate only generates hate', ""And when you hate, then you're bound to get irate, yeah"", 'Madness is what you demonstrate', ""And that's exactly how anger works and operates"", 'Man, you gotta have love just to set it straight', 'Take control of your mind and meditate', ""Let your soul gravitate to the love, y'all, y'all"", ""People killin', people dyin'"", ""Children hurtin', hear them cryin'"", 'Can you practice what you preach?', 'And would you turn the other cheek?', 'Father, father, father, help us', 'Send some guidance from above', ""'Cause people got me, got me questioning"", 'Where is the love?', '(Love) Where is the love? (The love)', 'Where is the love? (The love)', 'Where is the love, the love, the love?', ""It just ain't the same, old ways have changed"", 'New days are strange, is the world insane?', 'If love and peace is so strong', ""Why are there pieces of love that don't belong?"", ""Nations droppin' bombs"", 'Chemical gases filling lungs of little ones', ""With ongoing sufferin' as the youth die young"", ""So ask yourself, is the lovin' really gone?"", 'So I can ask myself, really, what is going wrong', ""With this world that we livin' in? People keep on givin' in"", ""Makin' wrong decisions, only visions of them dividends"", ""Not respectin' each other, deny thy brother"", ""A war is goin' on, but the reason's undercover"", 'The truth is kept secret, and swept under the rug', 'If you never know truth, then you never know love', ""Where's the love, y'all? Come on (I don't know)"", ""And where's the truth, y'all? Come on (I don't know)"", ""And where's the love y'all?"", ""People killin', people dyin'"", ""Children hurtin', hear them cryin'"", 'Can you practice what you preach?', 'And would you turn the other cheek?', 'Father, father, father, help us', 'Send some guidance from above', ""'Cause people got me, got me questioning"", 'Where is the love?', '(Love) Where is the love? (The love)', 'Where is the love? (The love)', 'Where is the love? (The love)', 'Where is the love?', '(Love) Where is the love? (The love)', 'Where is the love? (The love)', 'Where is the love, the love, the love?', 'I feel the weight of the world on my shoulder', ""As I'm gettin' older, y'all people gets colder"", ""Most of us only care about money-makin'"", ""Selfishness got us followin' the wrong direction"", 'Wrong information always shown by the media', 'Negative images is the main criteria', 'Infecting the young minds faster than bacteria', 'Kids wanna act like what they see in the cinema', 'Yo, whatever happened to the values of humanity? (Yeah)', 'Whatever happened to the fairness and equality? (Yeah)', 'Instead of spreading love, we spreading animosity (Yeah)', 'Lack of understanding leading us away from unity', ""That's the reason why sometimes I'm feelin' under"", ""That's the reason why sometimes I'm feelin' down"", ""It's no wonder why sometimes I'm feelin' under"", ""Gotta keep my faith alive 'til love is found"", 'Now ask yourself', 'Where is the love?', 'Where is the love?', 'Where is the love?', 'Where is the love?', 'Father, father, father, help us', 'Send some guidance from above', ""'Cause people got me, got me questioning"", 'Where is the love?', ""Now sing with me, y'all (One world, one world)"", 'We only got (One world, one world)', ""That's all we got (One world, one world)"", ""And something's wrong with it (Yeah)"", ""Something's wrong with it (Yeah)"", ""Something's wrong with the w-world, world, yeah"", 'We only got (One world, one world)']"
Love Yourself,Justin Bieber,spotify:track:50kpGaPAhYJ3sGmk6vplg0,"[""You think you broke my heart, oh girl, for goodness' sake"", ""You think I'm cryin' on my own, well, I ain't"", ""And I didn't wanna write a song"", ""'Cause I didn't want anyone thinking I still care"", ""I don't, but you still hit my phone up"", ""And baby, I'll be movin' on"", ""And I think you should be somethin' I don't wanna hold back"", 'Maybe you should know that', ""My mama don't like you and she likes everyone"", 'And I never like to admit that I was wrong', ""And I've been so caught up in my job, didn't see what's going on"", ""But now I know, I'm better sleeping on my own"", ""'Cause if you like the way you look that much"", 'Oh baby, you should go and love yourself', ""And if you think that I'm still holdin' on to somethin'"", 'You should go and love yourself', 'But when you told me that you hated my friends', 'The only problem was with you and not them', 'And every time you told me my opinion was wrong', 'And tried to make me forget where I came from', ""And I didn't wanna write a song"", ""'Cause I didn't want anyone thinking I still care"", ""I don't, but you still hit my phone up"", ""And baby, I'll be movin' on"", ""And I think you should be somethin' I don't wanna hold back"", 'Maybe you should know that', ""My mama don't like you and she likes everyone"", 'And I never like to admit that I was wrong', ""And I've been so caught up in my job, didn't see what's going on"", ""But now I know, I'm better sleeping on my own"", ""'Cause if you like the way you look that much"", 'Oh baby, you should go and love yourself', ""And if you think that I'm still holdin' on to somethin'"", 'You should go and love yourself', 'For all the times that you made me feel small', ""I fell in love, now I feel nothin' at all"", 'I never felt so low and I was vulnerable', 'Was I a fool to let you break down my walls?', ""'Cause if you like the way you look that much"", 'Oh baby, you should go and love yourself', ""And if you think that I'm still holdin' on to somethin'"", 'You should go and love yourself', ""'Cause if you like the way you look that much"", 'Oh baby, you should go and love yourself', ""And if you think that I'm still holdin' on to somethin'""]"
What Makes You Beautiful,One Direction,spotify:track:3SPDQfj2UfWq6A2NllZnzn,"[""Don't need makeup to cover up (Huh)"", ""Bein' the way that you are is enough"", 'Everyone else in the room can see it', 'Everyone else but you', 'Baby, you light up my world like nobody else', 'The way that you flip your hair gets me overwhelmed', ""But when you smile at the ground, it ain't hard to tell"", ""You don't know, oh-oh, you don't know you're beautiful"", 'If only you saw what I can see', ""You'll understand why I want you so desperately"", ""Right now I'm looking at you and I can't believe"", ""You don't know, oh-oh, you don't know you're beautiful, oh-oh"", ""That's what makes you beautiful"", 'So c-come on, you got it wrong', ""To prove I'm right, I put it in a song"", ""I don't know why you're being shy"", 'And turn away when I look into your eyes', 'Everyone else in the room can see it', 'Everyone else but you', ""Baby, you light up my world like nobody else ('Body else)"", 'The way that you flip your hair gets me overwhelmed', ""But when you smile at the ground, it ain't hard to tell"", ""You don't know, oh-oh, you don't know you're beautiful (Oh)"", 'If only you saw what I can see', ""You'll understand why I want you so desperately"", ""Right now I'm looking at you and I can't believe"", ""You don't know, oh-oh, you don't know you're beautiful, oh-oh"", ""That's what makes you beautiful"", 'Na, na-na-na, na-na-na, na, na', 'Na, na-na-na, na-na', 'Na, na-na-na, na-na-na, na, na', 'Na, na-na-na, na-na', 'Baby, you light up my world like nobody else', 'The way that you flip your hair gets me overwhelmed', ""But when you smile at the ground, it ain't hard to tell"", ""(You don't know, oh-oh) You don't know you're beautiful"", 'Baby, you light up my world like nobody else (Light up my world like nobody else)', ""The way that you flip your hair (C'mon) gets me overwhelmed"", ""But when you smile at the ground (Smile at the ground), it ain't hard to tell"", ""You don't know, oh-oh, you don't know you're beautiful (Oh, woah)"", 'If only you saw what I can see', ""You'll understand why I want you so desperately (Desperately)"", ""Right now I'm looking at you and I can't believe"", ""You don't know (Don't know), oh-oh, you don't know you're beautiful, oh-oh"", ""You don't know you're beautiful, oh-oh""]"
Cool for the Summer,Demi Lovato,spotify:track:2zFF6jG5hQArbzcXz3KUWk,"[""Tell me if it's wrong, if it's right, I don't care"", 'I can keep a secret, can you?', 'Got my mind on your body and your body on my mind', 'Got a taste for the cherry, I just need to take a bite', ""Don't tell your mother"", 'Kiss one another', 'Die for each other', ""We're cool for the summer (Ha!)"", 'Ooh-ooh-ooh-ooh-ooh', 'Ooh-ooh-ooh-ooh-ooh', 'Take me down into your paradise', ""Don't be scared, 'cause I'm your body type"", 'Just something that we wanna try', ""'Cause you and I, we're cool for the summer"", ""Tell me if I won, if I did, what's my prize?"", 'I just wanna play with you, too', ""Even if they judge, fuck it, I'll do the time"", 'I just wanna have some fun with you', 'Got my mind on your body and your body on my mind', 'Got a taste for the cherry, I just need to take a bite', ""Don't tell your mother"", 'Kiss one another', 'Die for each other', ""We're cool for the summer (Ha!)"", 'Ooh-ooh-ooh-ooh-ooh', 'Ooh-ooh-ooh-ooh-ooh', 'Take me down into your paradise', ""Don't be scared, 'cause I'm your body type"", 'Just something that we wanna try (Try)', ""'Cause you and I (You and I), we're cool for the summer (Ha!)"", ""We're cool for the summer"", ""We're cool for the summer"", 'Shh...', ""Don't tell your mother"", 'Got my mind on your body and your body on my mind', 'Got a taste for the cherry, I just need to take a bite', '(Take me down) Take me down into your paradise', ""(Don't be scared) Don't be scared, 'cause I'm your body type"", 'Just something that we wanna try (Wanna try)', ""'Cause you and I (You and I), we're cool for the summer (Ha!)"", ""(Take me down) We're cool for the summer"", ""(Don't be scared) 'Cause I'm your body type"", '(Just something) Just something that we wanna try', ""'Cause you and I (You and I), we're cool for the summer (Ha!)"", 'Ooh-ooh-ooh-ooh-ooh']"
Nobody Gets Me,SZA,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,"[""You were balls-deep, now we beefin'"", 'Had me butt-naked at the MGM', 'So wasted, screamin\', ""Fuck that""', 'Blurry now, but I meant it then', 'Hurry now, baby, stick it in', ""'Fore the memories get to kickin' in"", ""It's too late, I don't wanna lose"", ""What's left of you"", 'How am I supposed to tell you', ""I don't wanna see you with anyone but me?"", 'Nobody gets me like you', 'How am I supposed to let you go?', ""Only like myself when I'm with you"", 'Nobody gets me, you do (Do)', 'You do', 'Nobody gets me, you do (Do)', 'You do', 'Nobody gets me, you do', 'You do', 'Nobody gets me, you do', 'Took me out to the ballet', 'You proposеd, I went on the road', ""You was feelin' empty so you lеft me"", ""Now I'm stuck dealin' with a deadbeat"", ""If I'm real, I deserve less"", ""If I was you, I wouldn't take me back"", ""I pretend when I'm with a man it's you"", ""And I know that it's too late, I don't wanna lose"", ""What's left of you"", 'How am I supposed to tell you', ""I don't wanna see you with anyone but me?"", 'Nobody gets me like you', 'How am I supposed to let you go?', ""Only like myself when I'm with you"", 'Nobody gets me, you do (Do)', 'You do', 'Nobody gets me, you do (Do)', 'You do', 'Nobody gets me, you do (Do)', 'You do', 'Nobody gets me, you do (Do)']"
...Baby One More Time,Britney Spears,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,"['Oh, baby, baby', 'How was I supposed to know', ""That something wasn't right here?"", 'Oh, baby, baby', ""I shouldn't have let you go"", ""And now you're out of sight, yeah"", 'Show me how you want it to be', ""Tell me, baby, 'cause I need to know now"", 'Oh, because', 'My loneliness is killing me (And I)', 'I must confess, I still believe (Still believe)', ""When I'm not with you, I lose my mind"", 'Give me a sign', 'Hit me, baby, one more time', 'Oh, baby, baby', 'The reason I breathe is you (Oh, yeah)', 'Boy, you got me blinded', 'Oh, pretty, baby', ""There's nothing that I wouldn't do"", ""It's not the way I planned it"", 'Show me how you want it to be', ""Tell me, baby, 'cause I need to know now"", 'Oh, because', 'My loneliness is killing me (And I)', 'I must confess, I still believe (Still believe)', ""When I'm not with you, I lose my mind"", 'Give me a sign', 'Hit me, baby, one more time', 'Oh, baby, baby (Oh)', 'Oh, baby, baby (Yeah)', 'Oh, baby, baby', 'How was I supposed to know?', 'Oh, pretty, baby', ""I shouldn't have let you go"", 'I must confess that my loneliness is killing me now', ""Don't you know I still believe"", 'That you will be here and give me a sign', 'Hit me, baby, one more time', 'My loneliness is killing me (And I)', 'I must confess, I still believe (Still believe)', ""When I'm not with you, I lose my mind"", 'Give me a sign', 'Hit me, baby, one more time', 'I must confess (My loneliness)', 'That my loneliness (Is killing me)', 'Is killing me now (I must confess, I still believe)', ""Don't you know I still believe (When I'm not with you)"", 'That you will be here (I lose my mind)', 'And give me a sign']"
